0	43101677	43144
1	29595343	59309
2	22852926	68765
3	20991129	84301
4	19829806	99647
5	16740215	101047
6	14530198	102428
7	14025668	113110
8	14121266	128245
9	14369550	145146
10	13746037	152888
11	12709345	154364
12	12490855	164519
13	12281726	174385
14	12338735	187899
15	12151370	197583
16	11921444	206169
17	12176294	223190
18	11706220	226725
19	11882065	242491
20	12025878	257960
21	11744386	264188
22	11915220	280501
23	11702211	287759
24	11760716	301556
25	11895748	317545
26	11776676	326793
27	11919031	343346
28	11575057	345702
29	11309385	349774
30	11242196	359657
31	11300415	373567
32	11058200	377373
33	10793836	379907
34	10850113	393527
35	10756838	401707
36	10527842	404496
37	10581801	417992
38	10666965	432894
39	10739186	447466
40	10683146	456735
41	10785941	472870
42	10874522	488614
43	10947976	503881
44	10768581	507420
45	10792021	520370
46	10760219	530671
47	10853811	547250
48	10876872	560427
49	10785516	567658
50	10849946	583084
51	10877982	596682
52	10912933	610755
53	10946660	624862
54	10807116	628985
55	10831248	642531
56	10869280	656997
57	10917813	672222
58	10988849	688992
59	11020240	703419
60	11034885	716856
61	11037458	729554
62	11045380	742645
63	11053806	755815
64	11044212	767779
65	11063956	781821
66	11019186	791302
67	10878078	793679
68	10898018	807694
69	10877530	818738
70	10805809	825847
71	10822041	839641
72	10836652	853371
73	10825094	865072
74	10846498	879445
75	10863689	893550
76	10838418	904180
77	10842121	917229
78	10855592	931152
79	10858500	944217
80	10859016	957105
81	10863435	970372
82	10846923	981782
83	10861056	995992
84	10822619	1005379
85	10834378	1019427
86	10804558	1029569
87	10808214	1042897
88	10785314	1053669
89	10773851	1065545
90	10768003	1077984
91	10783256	1092576
92	10797428	1107123
93	10805072	1121056
94	10807307	1134468
95	10801209	1147031
96	10776108	1157566
97	10747159	1167651
98	10737316	1179793
99	10745676	1193964
100	10744827	1207149
101	10722180	1217886
102	10736196	1232807
103	10736994	1246258
104	10726856	1258457
105	10723259	1271437
106	10715754	1283970
107	10713199	1297113
108	10721641	1311626
109	10698744	1322316
110	10707040	1336874
111	10715434	1351496
112	10710516	1364473
113	10708909	1377895
114	10692804	1389460
115	10687139	1402384
116	10664643	1413095
117	10646441	1424353
118	10647329	1438175
119	10622540	1448528
120	10623067	1462333
121	10597050	1472483
122	10610671	1488155
123	10619874	1503269
124	10615371	1516481
125	10608321	1529346
126	10607000	1543057
127	10603221	1556436
128	10581002	1567106
129	10585216	1581699
130	10568745	1593217
131	10559666	1605847
132	10544917	1617617
133	10537016	1630439
134	10531229	1643602
135	10523265	1656440
136	10516701	1669511
137	10518441	1683926
138	10505200	1695961
139	10503747	1709912
140	10481582	1720492
141	10488254	1735818
142	10470113	1747055
143	10476520	1762405
144	10468321	1775329
145	10451422	1786777
146	10442695	1799620
147	10435817	1812794
148	10437240	1827436
149	10443127	1842904
150	10412209	1851877
151	10397688	1863736
152	10384452	1875821
153	10356393	1885206
154	10345020	1897607
155	10318440	1907199
156	10308063	1919769
157	10304233	1933573
158	10297120	1946780
159	10274286	1957007
160	10268588	1970492
161	10260734	1983578
162	10240214	1994211
163	10227277	2006308
164	10222474	2020009
165	10214263	2033054
166	10201272	2045153
167	10185083	2056603
168	10159657	2066163
169	10145893	2078074
170	10146043	2092850
171	10142617	2106920
172	10124678	2117979
173	10112158	2130164
174	10105653	2143623
175	10088252	2154772
176	10069359	2165585
177	10068474	2180277
178	10046519	2190410
179	10034396	2202672
180	10017434	2213865
181	10010792	2227340
182	9992574	2238238
183	9984780	2251470
184	9984492	2266418
185	9976651	2279677
186	9963474	2291721
187	9943124	2302102
188	9932127	2314638
189	9927684	2328716
190	9907636	2339132
191	9897549	2351892
192	9888192	2364834
193	9873360	2376466
194	9857822	2387919
195	9851052	2401500
196	9838963	2413792
197	9823466	2425244
198	9810476	2437309
199	9795278	2448819
200	9788336	2462397
201	9772193	2473663
202	9770629	2488629
203	9749953	2498731
204	9734912	2510260
205	9722184	2522380
206	9721498	2537642
207	9706987	2549309
208	9698151	2562469
209	9680321	2573250
210	9672724	2586748
211	9664459	2600083
212	9667097	2616380
213	9655652	2628892
214	9651640	2643442
215	9632270	2653788
216	9619166	2665848
217	9609180	2678774
218	9597555	2691247
219	9579699	2701966
220	9570489	2715119
221	9552168	2725683
222	9534222	2736334
223	9511154	2745487
224	9509910	2760941
225	9499441	2773738
226	9486778	2785897
227	9482534	2800541
228	9482002	2816314
229	9475310	2830287
230	9466412	2843616
231	9454368	2856007
232	9446044	2869528
233	9437715	2883062
234	9430846	2897057
235	9422325	2910561
236	9416842	2925021
237	9413777	2940261
238	9401883	2952759
239	9391868	2965853
240	9370687	2975409
241	9351929	2985708
242	9335408	2996703
243	9324864	3009612
244	9324861	3025948
245	9319358	3040533
246	9316167	3055900
247	9296645	3065914
248	9288783	3079769
249	9270743	3090247
250	9260752	3103403
251	9247207	3115369
252	9243137	3130540
253	9239120	3145759
254	9229795	3159191
255	9222102	3173196
256	9211418	3186183
257	9197484	3198047
258	9181068	3209037
259	9173349	3223068
260	9160055	3235148
261	9150496	3248550
262	9142850	3262645
263	9126208	3273531
264	9111761	3285192
265	9095869	3296323
266	9090788	3311378
267	9087519	3327124
268	9066406	3336338
269	9059829	3350895
270	9054334	3365877
271	9035562	3375924
272	9025180	3389098
273	9006926	3399308
274	9001338	3414300
275	8992139	3427942
276	8981519	3441052
277	8960704	3450243
278	8946648	3462017
279	8940798	3476977
280	8926072	3488492
281	8911164	3499928
282	8901201	3513305
283	8898235	3529467
284	8888897	3543127
285	8869994	3552966
286	8860133	3566421
287	8840217	3575818
288	8828948	3588700
289	8812933	3599648
290	8800550	3612073
291	8793604	3626740
292	8774327	3636319
293	8764350	3649743
294	8749496	3661137
295	8737346	3673657
296	8724340	3685816
297	8712245	3698360
298	8695741	3709025
299	8689503	3724072
300	8678247	3736984
301	8670667	3751492
302	8658975	3764231
303	8639316	3773494
304	8631846	3788076
305	8620939	3801163
306	8610184	3814324
307	8602736	3828963
308	8592941	3842574
309	8579791	3854688
310	8564525	3865845
311	8557100	3880545
312	8548449	3894708
313	8538812	3908436
314	8521924	3918841
315	8508624	3930884
316	8493799	3942217
317	8480360	3954185
318	8467842	3966581
319	8454292	3978490
320	8434740	3987557
321	8425604	4001540
322	8411192	4013020
323	8397276	4024730
324	8387928	4038632
325	8379082	4052790
326	8359781	4061885
327	8352660	4076893
328	8341102	4089750
329	8322560	4099171
330	8305996	4109544
331	8287392	4118883
332	8277985	4132787
333	8273343	4149094
334	8263922	4163028
335	8254159	4176803
336	8235645	4186142
337	8220945	4197401
338	8203215	4207095
339	8186997	4217544
340	8172188	4228704
341	8160554	4241503
342	8149629	4254676
343	8133199	4264970
344	8119314	4276585
345	8110963	4291121
346	8096693	4302530
347	8087394	4316584
348	8069314	4325945
349	8055336	4337488
350	8041056	4348861
351	8027645	4360696
352	8020379	4375879
353	8006454	4387438
354	7996550	4401202
355	7985128	4414139
356	7973805	4427136
357	7966886	4442594
358	7949084	4451983
359	7943028	4467953
360	7929515	4479741
361	7917734	4492507
362	7901304	4502627
363	7889976	4515647
364	7879608	4529223
365	7869536	4542981
366	7855893	4554680
367	7843742	4567242
368	7829759	4578734
369	7819240	4592252
370	7812634	4608088
371	7801423	4621225
372	7794445	4636887
373	7783299	4650086
374	7776512	4665907
375	7765595	4679269
376	7756689	4693855
377	7746417	4707629
378	7731025	4718290
379	7714904	4728489
380	7704756	4742345
381	7691295	4754166
382	7680010	4767332
383	7666133	4778888
384	7655547	4792497
385	7645648	4806547
386	7637166	4821506
387	7627904	4835991
388	7619980	4851345
389	7606066	4862894
390	7598596	4878573
391	7582935	4888997
392	7565839	4898475
393	7549830	4908635
394	7535710	4920009
395	7523789	4932815
396	7515162	4947793
397	7502341	4960020
398	7491830	4973777
399	7475349	4983566
400	7466552	4998477
401	7451348	5009100
402	7437224	5020438
403	7425277	5033241
404	7408099	5042488
405	7396381	5055438
406	7379439	5064809
407	7368080	5078001
408	7359223	5092931
409	7349927	5107576
410	7340896	5122425
411	7333586	5138499
412	7320700	5150680
413	7309710	5164197
414	7295277	5175282
415	7278345	5184575
416	7261420	5193846
417	7249698	5206828
418	7233000	5216225
419	7222539	5230114
420	7213203	5244833
421	7205945	5261088
422	7196536	5275797
423	7179456	5284877
424	7165313	5296101
425	7153973	5309394
426	7139274	5320192
427	7130690	5335551
428	7119031	5348624
429	7105972	5360645
430	7093596	5373181
431	7080271	5384995
432	7070313	5399375
433	7058970	5412708
434	7047356	5425840
435	7033311	5437098
436	7024825	5452662
437	7011580	5464541
438	7001608	5478976
439	6985012	5488224
440	6968326	5497374
441	6957636	5511246
442	6945676	5524119
443	6935527	5538442
444	6923361	5551163
445	6913141	5565452
446	6902972	5579798
447	6889700	5591640
448	6878191	5604914
449	6864623	5616509
450	6852422	5629221
451	6835854	5638332
452	6825438	5652511
453	6811708	5663948
454	6798617	5675909
455	6785862	5688149
456	6774180	5701289
457	6760443	5712699
458	6750462	5727287
459	6739945	5741435
460	6728780	5755042
461	6713640	5765244
462	6702605	5778969
463	6687568	5789238
464	6673649	5800461
465	6661181	5812941
466	6646839	5823778
467	6633793	5835743
468	6621628	5848481
469	6612131	5863588
470	6599823	5876213
471	6590967	5891925
472	6577901	5903885
473	6566279	5917141
474	6555497	5931163
475	6542671	5943342
476	6530075	5955728
477	6515690	5966475
478	6502076	5977916
479	6490266	5991015
480	6474088	6000070
481	6463186	6014007
482	6450156	6025968
483	6440834	6041402
484	6424904	6050638
485	6412145	6062845
486	6396435	6072249
487	6384941	6085647
488	6373304	6098915
489	6361751	6112270
490	6349795	6125245
491	6336040	6136480
492	6320155	6145634
493	6309317	6159689
494	6296952	6172260
495	6281089	6181389
496	6266200	6191454
497	6253917	6204085
498	6241079	6216164
499	6226125	6226125
500	6210598	6235491
501	6196492	6246263
502	6184391	6259051
503	6172274	6271826
504	6159645	6284082
505	6143907	6293152
506	6128950	6302997
507	6113273	6312079
508	6103448	6327200
509	6092837	6341524
510	6080646	6354212
511	6070614	6369169
512	6059478	6382982
513	6046022	6394353
514	6035992	6409352
515	6022796	6420997
516	6007972	6430894
517	5996714	6444602
518	5983155	6455836
519	5969807	6467291
520	5959812	6482384
521	5950353	6498085
522	5937175	6509733
523	5925804	6523365
524	5914858	6537475
525	5902798	6550363
526	5890664	6563171
527	5876489	6573699
528	5866181	6588556
529	5851327	6598305
530	5836488	6608050
531	5821874	6618028
532	5808737	6629672
533	5794426	6639965
534	5782032	6652445
535	5768718	6663864
536	5754822	6674600
537	5742546	6687207
538	5729133	6698488
539	5716867	6711105
540	5701612	6720201
541	5690876	6734617
542	5680308	6749250
543	5665097	6758361
544	5652458	6770527
545	5637538	6779946
546	5625596	6792938
547	5614713	6807219
548	5600818	6817848
549	5587997	6829774
550	5572674	6838627
551	5561908	6853065
552	5547157	6862591
553	5536515	6877195
554	5521437	6886287
555	5509493	6899275
556	5496528	6910984
557	5482783	6921703
558	5470833	6934685
559	5458233	6946842
560	5443529	6956309
561	5432685	6970705
562	5420326	6983167
563	5407366	6994849
564	5393812	7005755
565	5382327	7019348
566	5370744	7032821
567	5358441	7045358
568	5348469	7060972
569	5334897	7071840
570	5323987	7086239
571	5310574	7097310
572	5299288	7111223
573	5288368	7125641
574	5273317	7134488
575	5259640	7145171
576	5245975	7155858
577	5234786	7169921
578	5220223	7179357
579	5206817	7190367
580	5193851	7201976
581	5179040	7211007
582	5167090	7224013
583	5154131	7235607
584	5139810	7245274
585	5126077	7255752
586	5115177	7270240
587	5104086	7284472
588	5092424	7297902
589	5078288	7307780
590	5065968	7320262
591	5054716	7334294
592	5042396	7346784
593	5030733	7360236
594	5019141	7373800
595	5005087	7383742
596	4990508	7392887
597	4977162	7403838
598	4966024	7418076
599	4955412	7433118
600	4942390	7444552
601	4930576	7457807
602	4918387	7470497
603	4906802	7484112
604	4894994	7497397
605	4881705	7508409
606	4867156	7517465
607	4855918	7531629
608	4845497	7547079
609	4831919	7557618
610	4818688	7568685
611	4806302	7581074
612	4793392	7592635
613	4779957	7603351
614	4767437	7615517
615	4755854	7629183
616	4745336	7644576
617	4734260	7659092
618	4723425	7674017
619	4711728	7687557
620	4699695	7700556
621	4687678	7713587
622	4675855	7726944
623	4664638	7741314
624	4653858	7756430
625	4641586	7769072
626	4628593	7780505
627	4616942	7794193
628	4605235	7807798
629	4590827	7816814
630	4579317	7830756
631	4568243	7845461
632	4553921	7854584
633	4540768	7865702
634	4527549	7876696
635	4517026	7892386
636	4504852	7905210
637	4491410	7915801
638	4478788	7927827
639	4466206	7939921
640	4451886	7948911
641	4441430	7964799
642	4427689	7974801
643	4416254	7988954
644	4403315	8000389
645	4391353	8013600
646	4377454	8023266
647	4364927	8035434
648	4353690	8049985
649	4342192	8064072
650	4328294	8073695
651	4316639	8087497
652	4304856	8101070
653	4293352	8115181
654	4281359	8128378
655	4270098	8142979
656	4257016	8154110
657	4244585	8166484
658	4232006	8178569
659	4217849	8187590
660	4205318	8199749
661	4192737	8211811
662	4180208	8223971
663	4168418	8237589
664	4156500	8250963
665	4144342	8263867
666	4131543	8275493
667	4120089	8289817
668	4107615	8302099
669	4094137	8312338
670	4080288	8321805
671	4068483	8335430
672	4054997	8345606
673	4041280	8355284
674	4029709	8369396
675	4015898	8378849
676	4004415	8393156
677	3990430	8402210
678	3978985	8416607
679	3966327	8428445
680	3955166	8443474
681	3941197	8452504
682	3929592	8466597
683	3917048	8478674
684	3904763	8491310
685	3894023	8507325
686	3880891	8518122
687	3867938	8529300
688	3856217	8543196
689	3844780	8557737
690	3832310	8569989
691	3819427	8581310
692	3807330	8594398
693	3795002	8606967
694	3781913	8617803
695	3768487	8627852
696	3756972	8642277
697	3743582	8652385
698	3732099	8666902
699	3719279	8678318
700	3708112	8693601
701	3694567	8703310
702	3682240	8715876
703	3669992	8728629
704	3656911	8739397
705	3643510	8749382
706	3631212	8762003
707	3618296	8773129
708	3606081	8785951
709	3593447	8797750
710	3581269	8810667
711	3568528	8822194
712	3555552	8833132
713	3542404	8843624
714	3529986	8855930
715	3516779	8866246
716	3505236	8880758
717	3492717	8892806
718	3480362	8905269
719	3466901	8914889
720	3453714	8925190
721	3440050	8934231
722	3427143	8945214
723	3414604	8957149
724	3402449	8970094
725	3388991	8979589
726	3376827	8992505
727	3364568	9005168
728	3353010	9019721
729	3341413	9034193
730	3328362	9044731
731	3315649	9056175
732	3303851	9070124
733	3290588	9080043
734	3278667	9093662
735	3266079	9105432
736	3253690	9117757
737	3241247	9129927
738	3228401	9140953
739	3216989	9156046
740	3204232	9167320
741	3191446	9178501
742	3180331	9194500
743	3168241	9207701
744	3154793	9216946
745	3141519	9226666
746	3129095	9238871
747	3116980	9251990
748	3103715	9261684
749	3091538	9274614
750	3079473	9287890
751	3066298	9297807
752	3053263	9308128
753	3039870	9317326
754	3027560	9329828
755	3014134	9338876
756	3000725	9347939
757	2989313	9363222
758	2977117	9376067
759	2964759	9388406
760	2952342	9400555
761	2939946	9412770
762	2927860	9425981
763	2915949	9439769
764	2903894	9453104
765	2890899	9463371
766	2878729	9476332
767	2865365	9485348
768	2852913	9497361
769	2840858	9510700
770	2827836	9520795
771	2816250	9535724
772	2804225	9549189
773	2792107	9562349
774	2780488	9577237
775	2768379	9590458
776	2755154	9599798
777	2743113	9613253
778	2731236	9627300
779	2719440	9641652
780	2707030	9653840
781	2695273	9668366
782	2682506	9679275
783	2669532	9689413
784	2657192	9701843
785	2644532	9713096
786	2632432	9726406
787	2620706	9741117
788	2609098	9756295
789	2596088	9766239
790	2583013	9775904
791	2570304	9786929
792	2557706	9798363
793	2544611	9807871
794	2532319	9820457
795	2519585	9831323
796	2507166	9843408
797	2494283	9853655
798	2482491	9868212
799	2470365	9881460
800	2457918	9893431
801	2445254	9904514
802	2432934	9916985
803	2420887	9930580
804	2408737	9943762
805	2397075	9958985
806	2385352	9973986
807	2372723	9985211
808	2360200	9996868
809	2348290	10011132
810	2335710	10022548
811	2324086	10038076
812	2311770	10050637
813	2299744	10064472
814	2287799	10078684
815	2275143	10089767
816	2263186	10103953
817	2250458	10114696
818	2237553	10124621
819	2225209	10137067
820	2213358	10151772
821	2200577	10162218
822	2188133	10174202
823	2175512	10185353
824	2162787	10195997
825	2149951	10206092
826	2137667	10218792
827	2125119	10230227
828	2112059	10239166
829	2100161	10253729
830	2088037	10267213
831	2075391	10278130
832	2062665	10288623
833	2050360	10301209
834	2038508	10316090
835	2026202	10328688
836	2014099	10342336
837	2001309	10352452
838	1988997	10365025
839	1976507	10376662
840	1964718	10392002
841	1952645	10405872
842	1940594	10419880
843	1928513	10433752
844	1916200	10446382
845	1904060	10459968
846	1891248	10469850
847	1879416	10485168
848	1867295	10498900
849	1854717	10510067
850	1842369	10522523
851	1829996	10534842
852	1817784	10548096
853	1805863	10563064
854	1793873	10577664
855	1781272	10588674
856	1768507	10598679
857	1756594	10613791
858	1744498	10627828
859	1732230	10640844
860	1720286	10655872
861	1707613	10666399
862	1695350	10679470
863	1682911	10691436
864	1670401	10702944
865	1658107	10715828
866	1645906	10729329
867	1633704	10742844
868	1621820	10758485
869	1609163	10769014
870	1596341	10778397
871	1584175	10792198
872	1571704	10803918
873	1559373	10816605
874	1546719	10827037
875	1533886	10836164
876	1521475	10848246
877	1509202	10861309
878	1497214	10876455
879	1484400	10885607
880	1472508	10901515
881	1460334	10915382
882	1448195	10929542
883	1435996	10943284
884	1423588	10955440
885	1410776	10964455
886	1398448	10977205
887	1385859	10987887
888	1373700	11001977
889	1361410	11015051
890	1349095	11027928
891	1336551	11038922
892	1324379	11052998
893	1312241	11067398
894	1300137	11082120
895	1287808	11094967
896	1275806	11110668
897	1263495	11123713
898	1250802	11133377
899	1238309	11144784
900	1225928	11157191
901	1213633	11170378
902	1201241	11182695
903	1188704	11193633
904	1176489	11207614
905	1163901	11218026
906	1151511	11230336
907	1139240	11243803
908	1126918	11256797
909	1114559	11269439
910	1102446	11284588
911	1090082	11297220
912	1077653	11309164
913	1065250	11321378
914	1052719	11332214
915	1040413	11345465
916	1028268	11360513
917	1015858	11372656
918	1003626	11386826
919	990957	11396007
920	978451	11407015
921	966223	11421259
922	953664	11431582
923	940987	11440428
924	928879	11456177
925	916445	11467953
926	904229	11482471
927	891939	11496104
928	879541	11508363
929	867245	11521973
930	855016	11536522
931	842663	11549449
932	830032	11558515
933	817508	11568985
934	805027	11580005
935	792586	11591578
936	780155	11603264
937	767817	11616337
938	755345	11627364
939	743170	11643002
940	730728	11654496
941	718180	11664233
942	705742	11675709
943	693279	11686705
944	680959	11700129
945	668593	11712763
946	656182	11724620
947	643846	11737811
948	631345	11747971
949	618835	11757881
950	606546	11771962
951	594130	11783581
952	581632	11793520
953	569291	11806612
954	556982	11820410
955	544540	11831390
956	532153	11843502
957	519802	11856445
958	507470	11869853
959	495167	11884031
960	482742	11895275
961	470432	11909373
962	457922	11918364
963	445521	11930084
964	433167	11943049
965	420744	11954099
966	408438	11968495
967	396006	11979185
968	383560	11989352
969	371100	11998923
970	358769	12012600
971	346484	12027978
972	334065	12038724
973	321662	12049990
974	309338	12064186
975	296946	12075830
976	284591	12088930
977	272225	12101664
978	259878	12115278
979	247537	12129316
980	235151	12141251
981	222714	12150289
982	210313	12161084
983	197952	12174081
984	185594	12187355
985	173194	12197859
986	160836	12211228
987	148423	12220171
988	136074	12234353
989	123687	12245074
990	111343	12260197
991	98952	12270099
992	86588	12283263
993	74202	12292874
994	61839	12306035
995	49479	12320488
996	37108	12332416
997	24737	12343853
998	12369	12356944
999	0	12365868
